Match_ID,Player_ID,Blind,Preflop,Flop,Turn,River,Showdown,Winner,PFRF,PlayerID,matches_played,matches_pfrf,pfrf_percent,num_wins,win_percent,c_t_bets_per,s_rat,cluster,normal_rating
#301743183,eXXdS46B0E4apgZgp7gHFw,ante,folds,0,0,0,0,FALSE,1,78,116,88,0.75862069,23,0.198275862,36,0.310344828,1,0.198646076
#301743183,XrM1XlN29RxmLx3oZHhG0w,ante,returned,won,0,0,0,TRUE,0,70,403,295,0.732009926,85,0.210918114,111,0.275434243,1,0.189712128
#301741341,c2tiA/SMUK+T0PsP2rCOGA,0,folds,0,0,0,0,FALSE,1,76,257,148,0.575875486,43,0.167315175,102,0.39688716,2,0.30421809
#301741341,X+u4T/E5ANkyZLKm1YjqwQ,posts,folds,0,0,0,0,FALSE,1,67,383,313,0.817232376,84,0.219321149,103,0.268929504,1,0.210190777
#301741341,QE2Vn7Qn2j+IUR+rOKncTA,posts,calls,folds,0,0,0,FALSE,0,52,344,268,0.779069767,69,0.200581395,81,0.235465116,1,0.187473249
#301741341,yOOMTqsR9EFECI4lSNpp1A,0,folds,0,0,0,0,FALSE,1,112,909,768,0.844884488,116,0.127612761,140,0.154015402,0,0.023365527
#301741341,XrM1XlN29RxmLx3oZHhG0w,0,raises,returned,won,0,0,TRUE,1,70,403,295,0.732009926,85,0.210918114,111,0.275434243,1,0.189712128
#301741341,Gmzktdi7SyRTsixKUD1NIw,0,folds,0,0,0,0,FALSE,1,34,402,335,0.833333333,63,0.156716418,71,0.176616915,0,0.029942313
#301743347,C0/h71xpHcR+tu8I433h9A,ante,folds,0,0,0,0,FALSE,1,25,18,15,0.833333333,2,0.111111111,3,0.166666667,0,0.020449898
#301743347,yOOMTqsR9EFECI4lSNpp1A,posts,folds,0,0,0,0,FALSE,1,112,909,768,0.844884488,116,0.127612761,140,0.154015402,0,0.023365527
#301743347,d2TVGPYKm8JSNWMGAr0erA,posts,folds,0,0,0,0,FALSE,1,77,63,47,0.746031746,13,0.206349206,15,0.238095238,1,0.182880514
#301743347,eXXdS46B0E4apgZgp7gHFw,ante,folds,0,0,0,0,FALSE,1,78,116,88,0.75862069,23,0.198275862,36,0.310344828,1,0.198646076
#301743347,XrM1XlN29RxmLx3oZHhG0w,ante,folds,0,0,0,0,FALSE,1,70,403,295,0.732009926,85,0.210918114,111,0.275434243,1,0.189712128
#301743347,X+u4T/E5ANkyZLKm1YjqwQ,ante,returned,won,0,0,0,TRUE,0,67,383,313,0.817232376,84,0.219321149,103,0.268929504,1,0.210190777
#301739932,885LXMD+qICcd15BFMNvEg,posts,raises,bets,checks,bets,won,TRUE,1,19,363,182,0.50137741,188,0.517906336,170,0.468319559,3,0.699183694
#301739932,hn0FGuEKamOC4w93lkpQog,posts,calls,calls,checks,calls,mucks,FALSE,0,82,317,137,0.432176656,123,0.388012618,135,0.425867508,3,0.554237387
#301741277,X+u4T/E5ANkyZLKm1YjqwQ,0,folds,0,0,0,0,FALSE,1,67,383,313,0.817232376,84,0.219321149,103,0.268929504,1,0.210190777
#301741277,yOOMTqsR9EFECI4lSNpp1A,posts,folds,0,0,0,0,FALSE,1,112,909,768,0.844884488,116,0.127612761,140,0.154015402,0,0.023365527
#301741277,Gmzktdi7SyRTsixKUD1NIw,posts,folds,0,0,0,0,FALSE,1,34,402,335,0.833333333,63,0.156716418,71,0.176616915,0,0.029942313
#301741277,QE2Vn7Qn2j+IUR+rOKncTA,0,calls,checks,folds,0,0,FALSE,0,52,344,268,0.779069767,69,0.200581395,81,0.235465116,1,0.187473249
#301741277,7uKPjPg5l/gwaCxpksjtGQ,0,raises,checks,returned,won,0,TRUE,1,18,203,154,0.75862069,35,0.172413793,54,0.266009852,1,0.179334522
#301743447,yOOMTqsR9EFECI4lSNpp1A,ante,folds,0,0,0,0,FALSE,1,112,909,768,0.844884488,116,0.127612761,140,0.154015402,0,0.023365527
#301743447,d2TVGPYKm8JSNWMGAr0erA,posts,folds,0,0,0,0,FALSE,1,77,63,47,0.746031746,13,0.206349206,15,0.238095238,1,0.182880514
#301743447,eXXdS46B0E4apgZgp7gHFw,posts,folds,0,0,0,0,FALSE,1,78,116,88,0.75862069,23,0.198275862,36,0.310344828,1,0.198646076
#301743447,XrM1XlN29RxmLx3oZHhG0w,ante,folds,0,0,0,0,FALSE,1,70,403,295,0.732009926,85,0.210918114,111,0.275434243,1,0.189712128
#301743447,X+u4T/E5ANkyZLKm1YjqwQ,ante,returned,won,0,0,0,TRUE,0,67,383,313,0.817232376,84,0.219321149,103,0.268929504,1,0.210190777
#301743447,C0/h71xpHcR+tu8I433h9A,ante,folds,0,0,0,0,FALSE,1,25,18,15,0.833333333,2,0.111111111,3,0.166666667,0,0.020449898
#301741496,X+u4T/E5ANkyZLKm1YjqwQ,0,raises,checks,folds,0,0,FALSE,1,67,383,313,0.817232376,84,0.219321149,103,0.268929504,1,0.210190777
#301741496,QE2Vn7Qn2j+IUR+rOKncTA,posts,folds,0,0,0,0,FALSE,1,52,344,268,0.779069767,69,0.200581395,81,0.235465116,1,0.187473249
#301741496,yOOMTqsR9EFECI4lSNpp1A,posts,folds,0,0,0,0,FALSE,1,112,909,768,0.844884488,116,0.127612761,140,0.154015402,0,0.023365527
#301741496,XrM1XlN29RxmLx3oZHhG0w,0,folds,0,0,0,0,FALSE,1,70,403,295,0.732009926,85,0.210918114,111,0.275434243,1,0.189712128
#301741496,Gmzktdi7SyRTsixKUD1NIw,0,folds,0,0,0,0,FALSE,1,34,402,335,0.833333333,63,0.156716418,71,0.176616915,0,0.029942313
#301741496,c2tiA/SMUK+T0PsP2rCOGA,0,calls,checks,returned,won,0,TRUE,0,76,257,148,0.575875486,43,0.167315175,102,0.39688716,2,0.30421809
#301740063,hn0FGuEKamOC4w93lkpQog,posts,folds,0,0,0,0,FALSE,1,82,317,137,0.432176656,123,0.388012618,135,0.425867508,3,0.554237387
#301740063,885LXMD+qICcd15BFMNvEg,posts,returned,won,0,0,0,TRUE,0,19,363,182,0.50137741,188,0.517906336,170,0.468319559,3,0.699183694
#301743580,d2TVGPYKm8JSNWMGAr0erA,ante,folds,0,0,0,0,FALSE,1,77,63,47,0.746031746,13,0.206349206,15,0.238095238,1,0.182880514
#301743580,eXXdS46B0E4apgZgp7gHFw,posts,folds,0,0,0,0,FALSE,1,78,116,88,0.75862069,23,0.198275862,36,0.310344828,1,0.198646076
#301743580,XrM1XlN29RxmLx3oZHhG0w,posts,0,won,0,0,0,TRUE,0,70,403,295,0.732009926,85,0.210918114,111,0.275434243,1,0.189712128
#301743580,X+u4T/E5ANkyZLKm1YjqwQ,ante,folds,0,0,0,0,FALSE,1,67,383,313,0.817232376,84,0.219321149,103,0.268929504,1,0.210190777
#301743580,C0/h71xpHcR+tu8I433h9A,ante,folds,0,0,0,0,FALSE,1,25,18,15,0.833333333,2,0.111111111,3,0.166666667,0,0.020449898
#301743580,yOOMTqsR9EFECI4lSNpp1A,ante,folds,0,0,0,0,FALSE,1,112,909,768,0.844884488,116,0.127612761,140,0.154015402,0,0.023365527
#301743620,eXXdS46B0E4apgZgp7gHFw,ante,returned,won,0,0,0,TRUE,0,78,116,88,0.75862069,23,0.198275862,36,0.310344828,1,0.198646076
#301743620,XrM1XlN29RxmLx3oZHhG0w,posts,folds,0,0,0,0,FALSE,1,70,403,295,0.732009926,85,0.210918114,111,0.275434243,1,0.189712128
#301743620,X+u4T/E5ANkyZLKm1YjqwQ,posts,folds,0,0,0,0,FALSE,1,67,383,313,0.817232376,84,0.219321149,103,0.268929504,1,0.210190777
#301743620,C0/h71xpHcR+tu8I433h9A,ante,folds,0,0,0,0,FALSE,1,25,18,15,0.833333333,2,0.111111111,3,0.166666667,0,0.020449898
#301743620,yOOMTqsR9EFECI4lSNpp1A,ante,folds,0,0,0,0,FALSE,1,112,909,768,0.844884488,116,0.127612761,140,0.154015402,0,0.023365527
#301743620,d2TVGPYKm8JSNWMGAr0erA,ante,folds,0,0,0,0,FALSE,1,77,63,47,0.746031746,13,0.206349206,15,0.238095238,1,0.182880514
#301740156,885LXMD+qICcd15BFMNvEg,posts,calls,0,0,0,shows,FALSE,0,19,363,182,0.50137741,188,0.517906336,170,0.468319559,3,0.699183694
#301740156,hn0FGuEKamOC4w93lkpQog,posts,all-in(raise),0,0,0,won,TRUE,0,82,317,137,0.432176656,123,0.388012618,135,0.425867508,3,0.554237387
#301741474,yOOMTqsR9EFECI4lSNpp1A,0,raises,returned,won,0,0,TRUE,1,112,909,768,0.844884488,116,0.127612761,140,0.154015402,0,0.023365527
#301741474,Gmzktdi7SyRTsixKUD1NIw,posts,folds,0,0,0,0,FALSE,1,34,402,335,0.833333333,63,0.156716418,71,0.176616915,0,0.029942313
#301741474,QE2Vn7Qn2j+IUR+rOKncTA,posts,calls,folds,0,0,0,FALSE,0,52,344,268,0.779069767,69,0.200581395,81,0.235465116,1,0.187473249
#301741474,7uKPjPg5l/gwaCxpksjtGQ,0,folds,0,0,0,0,FALSE,1,18,203,154,0.75862069,35,0.172413793,54,0.266009852,1,0.179334522
#301741474,zaeJugQlx6rfFr3i8iYbDQ,sitout,0,0,0,0,0,FALSE,0,116,472,381,0.80720339,71,0.150423729,82,0.173728814,0,0.025579703
#301741474,X+u4T/E5ANkyZLKm1YjqwQ,0,folds,0,0,0,0,FALSE,1,67,383,313,0.817232376,84,0.219321149,103,0.268929504,1,0.210190777
#301741690,QE2Vn7Qn2j+IUR+rOKncTA,0,folds,0,0,0,0,FALSE,1,52,344,268,0.779069767,69,0.200581395,81,0.235465116,1,0.187473249
#301741690,yOOMTqsR9EFECI4lSNpp1A,posts,folds,0,0,0,0,FALSE,1,112,909,768,0.844884488,116,0.127612761,140,0.154015402,0,0.023365527
#301741690,XrM1XlN29RxmLx3oZHhG0w,posts,folds,0,0,0,0,FALSE,1,70,403,295,0.732009926,85,0.210918114,111,0.275434243,1,0.189712128
#301741690,Gmzktdi7SyRTsixKUD1NIw,0,raises,folds,0,0,0,FALSE,1,34,402,335,0.833333333,63,0.156716418,71,0.176616915,0,0.029942313
#301741690,c2tiA/SMUK+T0PsP2rCOGA,0,calls,returned,won,0,0,TRUE,0,76,257,148,0.575875486,43,0.167315175,102,0.39688716,2,0.30421809
#301741690,X+u4T/E5ANkyZLKm1YjqwQ,0,folds,0,0,0,0,FALSE,1,67,383,313,0.817232376,84,0.219321149,103,0.268929504,1,0.210190777
#301743756,XrM1XlN29RxmLx3oZHhG0w,ante,folds,0,0,0,0,FALSE,1,70,403,295,0.732009926,85,0.210918114,111,0.275434243,1,0.189712128
#301743756,X+u4T/E5ANkyZLKm1YjqwQ,posts,folds,0,0,0,0,FALSE,1,67,383,313,0.817232376,84,0.219321149,103,0.268929504,1,0.210190777
#301743756,C0/h71xpHcR+tu8I433h9A,posts,folds,0,0,0,0,FALSE,1,25,18,15,0.833333333,2,0.111111111,3,0.166666667,0,0.020449898
#301743756,yOOMTqsR9EFECI4lSNpp1A,ante,folds,0,0,0,0,FALSE,1,112,909,768,0.844884488,116,0.127612761,140,0.154015402,0,0.023365527
#301743756,d2TVGPYKm8JSNWMGAr0erA,ante,folds,0,0,0,0,FALSE,1,77,63,47,0.746031746,13,0.206349206,15,0.238095238,1,0.182880514
#301743756,eXXdS46B0E4apgZgp7gHFw,ante,returned,won,0,0,0,TRUE,0,78,116,88,0.75862069,23,0.198275862,36,0.310344828,1,0.198646076
#301740291,hn0FGuEKamOC4w93lkpQog,posts,calls,checks,checks,checks,won,TRUE,0,82,317,137,0.432176656,123,0.388012618,135,0.425867508,3,0.554237387
#301740291,885LXMD+qICcd15BFMNvEg,posts,checks,checks,checks,checks,shows,FALSE,0,19,363,182,0.50137741,188,0.517906336,170,0.468319559,3,0.699183694
#301740393,885LXMD+qICcd15BFMNvEg,posts,returned,won,0,0,0,TRUE,0,19,363,182,0.50137741,188,0.517906336,170,0.468319559,3,0.699183694
#301740393,hn0FGuEKamOC4w93lkpQog,posts,folds,0,0,0,0,FALSE,1,82,317,137,0.432176656,123,0.388012618,135,0.425867508,3,0.554237387
#301741862,yOOMTqsR9EFECI4lSNpp1A,0,raises,checks,checks,checks,won,TRUE,1,112,909,768,0.844884488,116,0.127612761,140,0.154015402,0,0.023365527
#301741862,XrM1XlN29RxmLx3oZHhG0w,posts,folds,0,0,0,0,FALSE,1,70,403,295,0.732009926,85,0.210918114,111,0.275434243,1,0.189712128
#301741862,Gmzktdi7SyRTsixKUD1NIw,posts,calls,checks,checks,checks,shows,FALSE,0,34,402,335,0.833333333,63,0.156716418,71,0.176616915,0,0.029942313
#301741862,c2tiA/SMUK+T0PsP2rCOGA,0,folds,0,0,0,0,FALSE,1,76,257,148,0.575875486,43,0.167315175,102,0.39688716,2,0.30421809
#301741862,X+u4T/E5ANkyZLKm1YjqwQ,0,folds,0,0,0,0,FALSE,1,67,383,313,0.817232376,84,0.219321149,103,0.268929504,1,0.210190777
#301741862,QE2Vn7Qn2j+IUR+rOKncTA,0,folds,0,0,0,0,FALSE,1,52,344,268,0.779069767,69,0.200581395,81,0.235465116,1,0.187473249
#301741688,Gmzktdi7SyRTsixKUD1NIw,0,folds,0,0,0,0,FALSE,1,34,402,335,0.833333333,63,0.156716418,71,0.176616915,0,0.029942313
#301741688,QE2Vn7Qn2j+IUR+rOKncTA,posts,folds,0,0,0,0,FALSE,1,52,344,268,0.779069767,69,0.200581395,81,0.235465116,1,0.187473249
#301741688,7uKPjPg5l/gwaCxpksjtGQ,posts,0,won,0,0,0,TRUE,0,18,203,154,0.75862069,35,0.172413793,54,0.266009852,1,0.179334522
#301741688,X+u4T/E5ANkyZLKm1YjqwQ,0,folds,0,0,0,0,FALSE,1,67,383,313,0.817232376,84,0.219321149,103,0.268929504,1,0.210190777
#301741688,yOOMTqsR9EFECI4lSNpp1A,0,folds,0,0,0,0,FALSE,1,112,909,768,0.844884488,116,0.127612761,140,0.154015402,0,0.023365527
#301743906,X+u4T/E5ANkyZLKm1YjqwQ,ante,folds,0,0,0,0,FALSE,1,67,383,313,0.817232376,84,0.219321149,103,0.268929504,1,0.210190777
#301743906,C0/h71xpHcR+tu8I433h9A,posts,folds,0,0,0,0,FALSE,1,25,18,15,0.833333333,2,0.111111111,3,0.166666667,0,0.020449898
#301743906,yOOMTqsR9EFECI4lSNpp1A,posts,folds,0,0,0,0,FALSE,1,112,909,768,0.844884488,116,0.127612761,140,0.154015402,0,0.023365527
#301743906,d2TVGPYKm8JSNWMGAr0erA,ante,returned,won,0,0,0,TRUE,0,77,63,47,0.746031746,13,0.206349206,15,0.238095238,1,0.182880514
#301743906,eXXdS46B0E4apgZgp7gHFw,ante,folds,0,0,0,0,FALSE,1,78,116,88,0.75862069,23,0.198275862,36,0.310344828,1,0.198646076
#301743906,XrM1XlN29RxmLx3oZHhG0w,ante,folds,0,0,0,0,FALSE,1,70,403,295,0.732009926,85,0.210918114,111,0.275434243,1,0.189712128
#301740424,hn0FGuEKamOC4w93lkpQog,posts,returned,won,0,0,0,TRUE,0,82,317,137,0.432176656,123,0.388012618,135,0.425867508,3,0.554237387
#301740424,885LXMD+qICcd15BFMNvEg,posts,folds,0,0,0,0,FALSE,1,19,363,182,0.50137741,188,0.517906336,170,0.468319559,3,0.699183694
#301741719,QE2Vn7Qn2j+IUR+rOKncTA,0,folds,0,0,0,0,FALSE,1,52,344,268,0.779069767,69,0.200581395,81,0.235465116,1,0.187473249
#301741719,7uKPjPg5l/gwaCxpksjtGQ,posts,folds,0,0,0,0,FALSE,1,18,203,154,0.75862069,35,0.172413793,54,0.266009852,1,0.179334522
#301741719,zaeJugQlx6rfFr3i8iYbDQ,posts,folds,0,0,0,0,FALSE,1,116,472,381,0.80720339,71,0.150423729,82,0.173728814,0,0.025579703
#301741719,X+u4T/E5ANkyZLKm1YjqwQ,0,folds,0,0,0,0,FALSE,1,67,383,313,0.817232376,84,0.219321149,103,0.268929504,1,0.210190777
#301741719,yOOMTqsR9EFECI4lSNpp1A,0,folds,0,0,0,0,FALSE,1,112,909,768,0.844884488,116,0.127612761,140,0.154015402,0,0.023365527
#301741719,Gmzktdi7SyRTsixKUD1NIw,0,returned,won,0,0,0,TRUE,0,34,402,335,0.833333333,63,0.156716418,71,0.176616915,0,0.029942313
#301740456,885LXMD+qICcd15BFMNvEg,posts,returned,won,0,0,0,TRUE,0,19,363,182,0.50137741,188,0.517906336,170,0.468319559,3,0.699183694
#301740456,hn0FGuEKamOC4w93lkpQog,posts,folds,0,0,0,0,FALSE,1,82,317,137,0.432176656,123,0.388012618,135,0.425867508,3,0.554237387
#301740494,hn0FGuEKamOC4w93lkpQog,posts,folds,0,0,0,0,FALSE,1,82,317,137,0.432176656,123,0.388012618,135,0.425867508,3,0.554237387
#301740494,885LXMD+qICcd15BFMNvEg,posts,0,won,0,0,0,TRUE,0,19,363,182,0.50137741,188,0.517906336,170,0.468319559,3,0.699183694
#301740526,885LXMD+qICcd15BFMNvEg,posts,raises,checks,checks,checks,mucks,FALSE,1,19,363,182,0.50137741,188,0.517906336,170,0.468319559,3,0.699183694
#301740526,hn0FGuEKamOC4w93lkpQog,posts,calls,checks,checks,checks,won,TRUE,0,82,317,137,0.432176656,123,0.388012618,135,0.425867508,3,0.554237387
#301744061,C0/h71xpHcR+tu8I433h9A,ante,returned,won,0,0,0,TRUE,0,25,18,15,0.833333333,2,0.111111111,3,0.166666667,0,0.020449898
#301744061,yOOMTqsR9EFECI4lSNpp1A,posts,folds,0,0,0,0,FALSE,1,112,909,768,0.844884488,116,0.127612761,140,0.154015402,0,0.023365527
#301744061,d2TVGPYKm8JSNWMGAr0erA,posts,folds,0,0,0,0,FALSE,1,77,63,47,0.746031746,13,0.206349206,15,0.238095238,1,0.182880514
#301744061,eXXdS46B0E4apgZgp7gHFw,ante,folds,0,0,0,0,FALSE,1,78,116,88,0.75862069,23,0.198275862,36,0.310344828,1,0.198646076
#301744061,XrM1XlN29RxmLx3oZHhG0w,ante,folds,0,0,0,0,FALSE,1,70,403,295,0.732009926,85,0.210918114,111,0.275434243,1,0.189712128
#301744061,X+u4T/E5ANkyZLKm1YjqwQ,ante,folds,0,0,0,0,FALSE,1,67,383,313,0.817232376,84,0.219321149,103,0.268929504,1,0.210190777
#301741837,7uKPjPg5l/gwaCxpksjtGQ,0,folds,0,0,0,0,FALSE,1,18,203,154,0.75862069,35,0.172413793,54,0.266009852,1,0.179334522
#301741837,zaeJugQlx6rfFr3i8iYbDQ,posts,raises,returned,won,0,0,TRUE,1,116,472,381,0.80720339,71,0.150423729,82,0.173728814,0,0.025579703
#301741837,X+u4T/E5ANkyZLKm1YjqwQ,posts,calls,folds,0,0,0,FALSE,0,67,383,313,0.817232376,84,0.219321149,103,0.268929504,1,0.210190777
#301741837,yOOMTqsR9EFECI4lSNpp1A,0,folds,0,0,0,0,FALSE,1,112,909,768,0.844884488,116,0.127612761,140,0.154015402,0,0.023365527
#301741837,Gmzktdi7SyRTsixKUD1NIw,0,folds,0,0,0,0,FALSE,1,34,402,335,0.833333333,63,0.156716418,71,0.176616915,0,0.029942313
#301741837,QE2Vn7Qn2j+IUR+rOKncTA,0,folds,0,0,0,0,FALSE,1,52,344,268,0.779069767,69,0.200581395,81,0.235465116,1,0.187473249
#301740607,hn0FGuEKamOC4w93lkpQog,posts,calls,checks,returned,won,0,TRUE,0,82,317,137,0.432176656,123,0.388012618,135,0.425867508,3,0.554237387
#301740607,885LXMD+qICcd15BFMNvEg,posts,checks,checks,folds,0,0,FALSE,0,19,363,182,0.50137741,188,0.517906336,170,0.468319559,3,0.699183694
#301744164,yOOMTqsR9EFECI4lSNpp1A,ante,folds,0,0,0,0,FALSE,1,112,909,768,0.844884488,116,0.127612761,140,0.154015402,0,0.023365527
#301744164,d2TVGPYKm8JSNWMGAr0erA,posts,folds,0,0,0,0,FALSE,1,77,63,47,0.746031746,13,0.206349206,15,0.238095238,1,0.182880514
#301744164,eXXdS46B0E4apgZgp7gHFw,posts,folds,0,0,0,0,FALSE,1,78,116,88,0.75862069,23,0.198275862,36,0.310344828,1,0.198646076
#301744164,XrM1XlN29RxmLx3oZHhG0w,ante,returned,won,0,0,0,TRUE,0,70,403,295,0.732009926,85,0.210918114,111,0.275434243,1,0.189712128
#301744164,X+u4T/E5ANkyZLKm1YjqwQ,ante,folds,0,0,0,0,FALSE,1,67,383,313,0.817232376,84,0.219321149,103,0.268929504,1,0.210190777
#301744164,C0/h71xpHcR+tu8I433h9A,ante,folds,0,0,0,0,FALSE,1,25,18,15,0.833333333,2,0.111111111,3,0.166666667,0,0.020449898
#301740695,885LXMD+qICcd15BFMNvEg,posts,folds,0,0,0,0,FALSE,1,19,363,182,0.50137741,188,0.517906336,170,0.468319559,3,0.699183694
#301740695,hn0FGuEKamOC4w93lkpQog,posts,0,won,0,0,0,TRUE,0,82,317,137,0.432176656,123,0.388012618,135,0.425867508,3,0.554237387
#301740728,hn0FGuEKamOC4w93lkpQog,posts,calls,checks,checks,checks,won,TRUE,0,82,317,137,0.432176656,123,0.388012618,135,0.425867508,3,0.554237387
#301740728,885LXMD+qICcd15BFMNvEg,posts,checks,checks,checks,checks,shows,FALSE,0,19,363,182,0.50137741,188,0.517906336,170,0.468319559,3,0.699183694
#301742207,XrM1XlN29RxmLx3oZHhG0w,0,folds,0,0,0,0,FALSE,1,70,403,295,0.732009926,85,0.210918114,111,0.275434243,1,0.189712128
#301742207,Gmzktdi7SyRTsixKUD1NIw,posts,folds,0,0,0,0,FALSE,1,34,402,335,0.833333333,63,0.156716418,71,0.176616915,0,0.029942313
#301742207,c2tiA/SMUK+T0PsP2rCOGA,posts,0,won,0,0,0,TRUE,0,76,257,148,0.575875486,43,0.167315175,102,0.39688716,2,0.30421809
#301742207,X+u4T/E5ANkyZLKm1YjqwQ,0,folds,0,0,0,0,FALSE,1,67,383,313,0.817232376,84,0.219321149,103,0.268929504,1,0.210190777
#301742207,QE2Vn7Qn2j+IUR+rOKncTA,0,folds,0,0,0,0,FALSE,1,52,344,268,0.779069767,69,0.200581395,81,0.235465116,1,0.187473249
#301742207,yOOMTqsR9EFECI4lSNpp1A,0,folds,0,0,0,0,FALSE,1,112,909,768,0.844884488,116,0.127612761,140,0.154015402,0,0.023365527
#301742015,zaeJugQlx6rfFr3i8iYbDQ,0,folds,0,0,0,0,FALSE,1,116,472,381,0.80720339,71,0.150423729,82,0.173728814,0,0.025579703
#301742015,X+u4T/E5ANkyZLKm1YjqwQ,posts,folds,0,0,0,0,FALSE,1,67,383,313,0.817232376,84,0.219321149,103,0.268929504,1,0.210190777
#301742015,yOOMTqsR9EFECI4lSNpp1A,posts,0,won,0,0,0,TRUE,0,112,909,768,0.844884488,116,0.127612761,140,0.154015402,0,0.023365527
#301742015,Gmzktdi7SyRTsixKUD1NIw,0,folds,0,0,0,0,FALSE,1,34,402,335,0.833333333,63,0.156716418,71,0.176616915,0,0.029942313
#301742015,QE2Vn7Qn2j+IUR+rOKncTA,0,folds,0,0,0,0,FALSE,1,52,344,268,0.779069767,69,0.200581395,81,0.235465116,1,0.187473249
#301742015,7uKPjPg5l/gwaCxpksjtGQ,0,folds,0,0,0,0,FALSE,1,18,203,154,0.75862069,35,0.172413793,54,0.266009852,1,0.179334522
#301744300,d2TVGPYKm8JSNWMGAr0erA,ante,calls,bets,returned,won,0,TRUE,0,77,63,47,0.746031746,13,0.206349206,15,0.238095238,1,0.182880514
#301744300,eXXdS46B0E4apgZgp7gHFw,posts,calls,folds,0,0,0,FALSE,0,78,116,88,0.75862069,23,0.198275862,36,0.310344828,1,0.198646076
#301744300,XrM1XlN29RxmLx3oZHhG0w,posts,calls,calls,folds,0,0,FALSE,0,70,403,295,0.732009926,85,0.210918114,111,0.275434243,1,0.189712128
#301744300,X+u4T/E5ANkyZLKm1YjqwQ,ante,folds,0,0,0,0,FALSE,1,67,383,313,0.817232376,84,0.219321149,103,0.268929504,1,0.210190777
#301744300,C0/h71xpHcR+tu8I433h9A,ante,folds,0,0,0,0,FALSE,1,25,18,15,0.833333333,2,0.111111111,3,0.166666667,0,0.020449898
#301744300,yOOMTqsR9EFECI4lSNpp1A,ante,raises,folds,0,0,0,FALSE,1,112,909,768,0.844884488,116,0.127612761,140,0.154015402,0,0.023365527
#301740816,885LXMD+qICcd15BFMNvEg,posts,returned,won,0,0,0,TRUE,0,19,363,182,0.50137741,188,0.517906336,170,0.468319559,3,0.699183694
#301740816,hn0FGuEKamOC4w93lkpQog,posts,folds,0,0,0,0,FALSE,1,82,317,137,0.432176656,123,0.388012618,135,0.425867508,3,0.554237387
#301742309,Gmzktdi7SyRTsixKUD1NIw,0,folds,0,0,0,0,FALSE,1,34,402,335,0.833333333,63,0.156716418,71,0.176616915,0,0.029942313
#301742309,c2tiA/SMUK+T0PsP2rCOGA,posts,calls,checks,bets,folds,0,FALSE,0,76,257,148,0.575875486,43,0.167315175,102,0.39688716,2,0.30421809
#301742309,X+u4T/E5ANkyZLKm1YjqwQ,posts,calls,checks,calls,returned,won,TRUE,0,67,383,313,0.817232376,84,0.219321149,103,0.268929504,1,0.210190777
#301742309,QE2Vn7Qn2j+IUR+rOKncTA,0,raises,checks,calls,folds,0,FALSE,1,52,344,268,0.779069767,69,0.200581395,81,0.235465116,1,0.187473249
#301742309,yOOMTqsR9EFECI4lSNpp1A,0,folds,0,0,0,0,FALSE,1,112,909,768,0.844884488,116,0.127612761,140,0.154015402,0,0.023365527
#301742309,XrM1XlN29RxmLx3oZHhG0w,0,folds,0,0,0,0,FALSE,1,70,403,295,0.732009926,85,0.210918114,111,0.275434243,1,0.189712128
#301740857,hn0FGuEKamOC4w93lkpQog,posts,folds,0,0,0,0,FALSE,1,82,317,137,0.432176656,123,0.388012618,135,0.425867508,3,0.554237387
#301740857,885LXMD+qICcd15BFMNvEg,posts,0,won,0,0,0,TRUE,0,19,363,182,0.50137741,188,0.517906336,170,0.468319559,3,0.699183694
#301742147,X+u4T/E5ANkyZLKm1YjqwQ,0,raises,returned,won,0,0,TRUE,1,67,383,313,0.817232376,84,0.219321149,103,0.268929504,1,0.210190777
#301742147,yOOMTqsR9EFECI4lSNpp1A,posts,folds,0,0,0,0,FALSE,1,112,909,768,0.844884488,116,0.127612761,140,0.154015402,0,0.023365527
#301742147,Gmzktdi7SyRTsixKUD1NIw,posts,calls,folds,0,0,0,FALSE,0,34,402,335,0.833333333,63,0.156716418,71,0.176616915,0,0.029942313
#301742147,QE2Vn7Qn2j+IUR+rOKncTA,0,folds,0,0,0,0,FALSE,1,52,344,268,0.779069767,69,0.200581395,81,0.235465116,1,0.187473249
#301742147,7uKPjPg5l/gwaCxpksjtGQ,0,folds,0,0,0,0,FALSE,1,18,203,154,0.75862069,35,0.172413793,54,0.266009852,1,0.179334522
#301742147,zaeJugQlx6rfFr3i8iYbDQ,0,folds,0,0,0,0,FALSE,1,116,472,381,0.80720339,71,0.150423729,82,0.173728814,0,0.025579703
#301740899,885LXMD+qICcd15BFMNvEg,posts,returned,won,0,0,0,TRUE,0,19,363,182,0.50137741,188,0.517906336,170,0.468319559,3,0.699183694
#301740899,hn0FGuEKamOC4w93lkpQog,posts,folds,0,0,0,0,FALSE,1,82,317,137,0.432176656,123,0.388012618,135,0.425867508,3,0.554237387
#301740936,hn0FGuEKamOC4w93lkpQog,posts,folds,0,0,0,0,FALSE,1,82,317,137,0.432176656,123,0.388012618,135,0.425867508,3,0.554237387
#301740936,885LXMD+qICcd15BFMNvEg,posts,0,won,0,0,0,TRUE,0,19,363,182,0.50137741,188,0.517906336,170,0.468319559,3,0.699183694
#301740961,885LXMD+qICcd15BFMNvEg,posts,folds,0,0,0,0,FALSE,1,19,363,182,0.50137741,188,0.517906336,170,0.468319559,3,0.699183694
