Match_ID,Player_ID,Blind,Preflop,Flop,Turn,River,Showdown,Winner,PFRF,PlayerID,matches_played,matches_pfrf,pfrf_percent,num_wins,win_percent,c_t_bets_per,s_rat,cluster,normal_rating
#302201892,7EauquU9tkwxJjOF+mfJ5w,0,folds,0,0,0,0,FALSE,1,7,95,69,0.726315789,23,0.242105263,27,0.284210526,1,0.185277383
#302201892,Kozh8nvK/Iywsrh5nDTREA,0,folds,0,0,0,0,FALSE,1,21,56,50,0.892857143,5,0.089285714,7,0.125,0,0.016891892
#302202045,7qRawB5qFc9VMaeCHFDRSg,0,folds,0,0,0,0,FALSE,1,8,87,32,0.367816092,36,0.413793103,56,0.643678161,4,0.760717614
#302202045,giyaeGLs57Tb7W9Ci0jVzA,posts,folds,0,0,0,0,FALSE,1,40,266,223,0.838345865,39,0.146616541,49,0.184210526,0,0.027052428
#302202045,V1tBWCstw/IRehRmisMDJg,posts,calls,calls,0,0,shows,FALSE,0,28,181,153,0.845303867,25,0.138121547,33,0.182320442,0,0.026131103
#302202045,7EauquU9tkwxJjOF+mfJ5w,0,folds,0,0,0,0,FALSE,1,7,95,69,0.726315789,23,0.242105263,27,0.284210526,1,0.185277383
#302202045,Kozh8nvK/Iywsrh5nDTREA,0,raises,all-in(raise),0,0,won,TRUE,1,21,56,50,0.892857143,5,0.089285714,7,0.125,0,0.016891892
#302202045,Tnv2SPrC54RwcR46vkb9IQ,0,folds,0,0,0,0,FALSE,1,27,149,111,0.744966443,29,0.194630872,39,0.261744966,1,0.168465445
#302202263,giyaeGLs57Tb7W9Ci0jVzA,0,folds,0,0,0,0,FALSE,1,40,266,223,0.838345865,39,0.146616541,49,0.184210526,0,0.027052428
#302202263,V1tBWCstw/IRehRmisMDJg,posts,folds,0,0,0,0,FALSE,1,28,181,153,0.845303867,25,0.138121547,33,0.182320442,0,0.026131103
#302202263,7EauquU9tkwxJjOF+mfJ5w,posts,folds,0,0,0,0,FALSE,1,7,95,69,0.726315789,23,0.242105263,27,0.284210526,1,0.185277383
#302202263,Kozh8nvK/Iywsrh5nDTREA,0,folds,0,0,0,0,FALSE,1,21,56,50,0.892857143,5,0.089285714,7,0.125,0,0.016891892
#302202263,Tnv2SPrC54RwcR46vkb9IQ,0,raises,bets,returned,won,0,TRUE,1,27,149,111,0.744966443,29,0.194630872,39,0.261744966,1,0.168465445
#302202263,7qRawB5qFc9VMaeCHFDRSg,0,calls,calls,folds,0,0,FALSE,0,8,87,32,0.367816092,36,0.413793103,56,0.643678161,4,0.760717614
#302202627,V1tBWCstw/IRehRmisMDJg,0,folds,0,0,0,0,FALSE,1,28,181,153,0.845303867,25,0.138121547,33,0.182320442,0,0.026131103
#302202627,7EauquU9tkwxJjOF+mfJ5w,posts,returned,won,0,0,0,TRUE,0,7,95,69,0.726315789,23,0.242105263,27,0.284210526,1,0.185277383
#302202627,Kozh8nvK/Iywsrh5nDTREA,posts,folds,0,0,0,0,FALSE,1,21,56,50,0.892857143,5,0.089285714,7,0.125,0,0.016891892
#302202627,Tnv2SPrC54RwcR46vkb9IQ,0,folds,0,0,0,0,FALSE,1,27,149,111,0.744966443,29,0.194630872,39,0.261744966,1,0.168465445
#302202627,7qRawB5qFc9VMaeCHFDRSg,0,folds,0,0,0,0,FALSE,1,8,87,32,0.367816092,36,0.413793103,56,0.643678161,4,0.760717614
#302202627,giyaeGLs57Tb7W9Ci0jVzA,0,folds,0,0,0,0,FALSE,1,40,266,223,0.838345865,39,0.146616541,49,0.184210526,0,0.027052428
#302202717,7EauquU9tkwxJjOF+mfJ5w,0,raises,returned,won,0,0,TRUE,1,7,95,69,0.726315789,23,0.242105263,27,0.284210526,1,0.185277383
#302202717,Kozh8nvK/Iywsrh5nDTREA,posts,folds,0,0,0,0,FALSE,1,21,56,50,0.892857143,5,0.089285714,7,0.125,0,0.016891892
#302202717,Tnv2SPrC54RwcR46vkb9IQ,posts,folds,0,0,0,0,FALSE,1,27,149,111,0.744966443,29,0.194630872,39,0.261744966,1,0.168465445
#302202717,7qRawB5qFc9VMaeCHFDRSg,0,calls,folds,0,0,0,FALSE,0,8,87,32,0.367816092,36,0.413793103,56,0.643678161,4,0.760717614
#302202717,giyaeGLs57Tb7W9Ci0jVzA,0,folds,0,0,0,0,FALSE,1,40,266,223,0.838345865,39,0.146616541,49,0.184210526,0,0.027052428
#302202717,V1tBWCstw/IRehRmisMDJg,0,folds,0,0,0,0,FALSE,1,28,181,153,0.845303867,25,0.138121547,33,0.182320442,0,0.026131103
#302202950,Kozh8nvK/Iywsrh5nDTREA,0,folds,0,0,0,0,FALSE,1,21,56,50,0.892857143,5,0.089285714,7,0.125,0,0.016891892
#302202950,Tnv2SPrC54RwcR46vkb9IQ,posts,folds,0,0,0,0,FALSE,1,27,149,111,0.744966443,29,0.194630872,39,0.261744966,1,0.168465445
#302202950,7qRawB5qFc9VMaeCHFDRSg,posts,folds,0,0,0,0,FALSE,1,8,87,32,0.367816092,36,0.413793103,56,0.643678161,4,0.760717614
#302202950,giyaeGLs57Tb7W9Ci0jVzA,0,folds,0,0,0,0,FALSE,1,40,266,223,0.838345865,39,0.146616541,49,0.184210526,0,0.027052428
#302202950,V1tBWCstw/IRehRmisMDJg,0,folds,0,0,0,0,FALSE,1,28,181,153,0.845303867,25,0.138121547,33,0.182320442,0,0.026131103
#302202950,7EauquU9tkwxJjOF+mfJ5w,0,returned,won,0,0,0,TRUE,0,7,95,69,0.726315789,23,0.242105263,27,0.284210526,1,0.185277383
#302203125,Tnv2SPrC54RwcR46vkb9IQ,0,returned,won,0,0,0,TRUE,0,27,149,111,0.744966443,29,0.194630872,39,0.261744966,1,0.168465445
#302203125,7qRawB5qFc9VMaeCHFDRSg,posts,folds,0,0,0,0,FALSE,1,8,87,32,0.367816092,36,0.413793103,56,0.643678161,4,0.760717614
#302203125,giyaeGLs57Tb7W9Ci0jVzA,posts,folds,0,0,0,0,FALSE,1,40,266,223,0.838345865,39,0.146616541,49,0.184210526,0,0.027052428
#302203125,V1tBWCstw/IRehRmisMDJg,0,folds,0,0,0,0,FALSE,1,28,181,153,0.845303867,25,0.138121547,33,0.182320442,0,0.026131103
#302203125,7EauquU9tkwxJjOF+mfJ5w,0,folds,0,0,0,0,FALSE,1,7,95,69,0.726315789,23,0.242105263,27,0.284210526,1,0.185277383
#302203125,Kozh8nvK/Iywsrh5nDTREA,0,folds,0,0,0,0,FALSE,1,21,56,50,0.892857143,5,0.089285714,7,0.125,0,0.016891892
#302203228,7qRawB5qFc9VMaeCHFDRSg,0,folds,0,0,0,0,FALSE,1,8,87,32,0.367816092,36,0.413793103,56,0.643678161,4,0.760717614
#302203228,giyaeGLs57Tb7W9Ci0jVzA,posts,calls,checks,folds,0,0,FALSE,0,40,266,223,0.838345865,39,0.146616541,49,0.184210526,0,0.027052428
#302203228,V1tBWCstw/IRehRmisMDJg,posts,checks,checks,returned,won,0,TRUE,0,28,181,153,0.845303867,25,0.138121547,33,0.182320442,0,0.026131103
#302203228,7EauquU9tkwxJjOF+mfJ5w,0,folds,0,0,0,0,FALSE,1,7,95,69,0.726315789,23,0.242105263,27,0.284210526,1,0.185277383
#302203228,Kozh8nvK/Iywsrh5nDTREA,0,folds,0,0,0,0,FALSE,1,21,56,50,0.892857143,5,0.089285714,7,0.125,0,0.016891892
#302203228,Tnv2SPrC54RwcR46vkb9IQ,0,folds,0,0,0,0,FALSE,1,27,149,111,0.744966443,29,0.194630872,39,0.261744966,1,0.168465445
#302203352,giyaeGLs57Tb7W9Ci0jVzA,0,folds,0,0,0,0,FALSE,1,40,266,223,0.838345865,39,0.146616541,49,0.184210526,0,0.027052428
#302203352,V1tBWCstw/IRehRmisMDJg,posts,calls,folds,0,0,0,FALSE,0,28,181,153,0.845303867,25,0.138121547,33,0.182320442,0,0.026131103
#302203352,7EauquU9tkwxJjOF+mfJ5w,posts,checks,returned,won,0,0,TRUE,0,7,95,69,0.726315789,23,0.242105263,27,0.284210526,1,0.185277383
#302203352,Kozh8nvK/Iywsrh5nDTREA,0,folds,0,0,0,0,FALSE,1,21,56,50,0.892857143,5,0.089285714,7,0.125,0,0.016891892
#302203352,Tnv2SPrC54RwcR46vkb9IQ,0,folds,0,0,0,0,FALSE,1,27,149,111,0.744966443,29,0.194630872,39,0.261744966,1,0.168465445
#302203352,7qRawB5qFc9VMaeCHFDRSg,0,calls,folds,0,0,0,FALSE,0,8,87,32,0.367816092,36,0.413793103,56,0.643678161,4,0.760717614
#302203484,V1tBWCstw/IRehRmisMDJg,0,folds,0,0,0,0,FALSE,1,28,181,153,0.845303867,25,0.138121547,33,0.182320442,0,0.026131103
#302203484,7EauquU9tkwxJjOF+mfJ5w,posts,folds,0,0,0,0,FALSE,1,7,95,69,0.726315789,23,0.242105263,27,0.284210526,1,0.185277383
#302203484,Kozh8nvK/Iywsrh5nDTREA,posts,folds,0,0,0,0,FALSE,1,21,56,50,0.892857143,5,0.089285714,7,0.125,0,0.016891892
#302203484,Tnv2SPrC54RwcR46vkb9IQ,0,folds,0,0,0,0,FALSE,1,27,149,111,0.744966443,29,0.194630872,39,0.261744966,1,0.168465445
#302203484,7qRawB5qFc9VMaeCHFDRSg,0,returned,won,0,0,0,TRUE,0,8,87,32,0.367816092,36,0.413793103,56,0.643678161,4,0.760717614
#302203484,giyaeGLs57Tb7W9Ci0jVzA,0,folds,0,0,0,0,FALSE,1,40,266,223,0.838345865,39,0.146616541,49,0.184210526,0,0.027052428
#302203585,7EauquU9tkwxJjOF+mfJ5w,0,folds,0,0,0,0,FALSE,1,7,95,69,0.726315789,23,0.242105263,27,0.284210526,1,0.185277383
#302203585,Kozh8nvK/Iywsrh5nDTREA,posts,folds,0,0,0,0,FALSE,1,21,56,50,0.892857143,5,0.089285714,7,0.125,0,0.016891892
#302203585,Tnv2SPrC54RwcR46vkb9IQ,posts,0,won,0,0,0,TRUE,0,27,149,111,0.744966443,29,0.194630872,39,0.261744966,1,0.168465445
#302203585,7qRawB5qFc9VMaeCHFDRSg,0,folds,0,0,0,0,FALSE,1,8,87,32,0.367816092,36,0.413793103,56,0.643678161,4,0.760717614
#302203585,giyaeGLs57Tb7W9Ci0jVzA,0,folds,0,0,0,0,FALSE,1,40,266,223,0.838345865,39,0.146616541,49,0.184210526,0,0.027052428
#302203585,V1tBWCstw/IRehRmisMDJg,0,folds,0,0,0,0,FALSE,1,28,181,153,0.845303867,25,0.138121547,33,0.182320442,0,0.026131103
#302203632,Kozh8nvK/Iywsrh5nDTREA,0,folds,0,0,0,0,FALSE,1,21,56,50,0.892857143,5,0.089285714,7,0.125,0,0.016891892
#302203632,Tnv2SPrC54RwcR46vkb9IQ,posts,folds,0,0,0,0,FALSE,1,27,149,111,0.744966443,29,0.194630872,39,0.261744966,1,0.168465445
#302203632,7qRawB5qFc9VMaeCHFDRSg,posts,0,won,0,0,0,TRUE,0,8,87,32,0.367816092,36,0.413793103,56,0.643678161,4,0.760717614
#302203632,giyaeGLs57Tb7W9Ci0jVzA,0,folds,0,0,0,0,FALSE,1,40,266,223,0.838345865,39,0.146616541,49,0.184210526,0,0.027052428
#302203632,V1tBWCstw/IRehRmisMDJg,0,folds,0,0,0,0,FALSE,1,28,181,153,0.845303867,25,0.138121547,33,0.182320442,0,0.026131103
#302203632,7EauquU9tkwxJjOF+mfJ5w,0,folds,0,0,0,0,FALSE,1,7,95,69,0.726315789,23,0.242105263,27,0.284210526,1,0.185277383
#302203698,Tnv2SPrC54RwcR46vkb9IQ,0,raises,checks,folds,0,0,FALSE,1,27,149,111,0.744966443,29,0.194630872,39,0.261744966,1,0.168465445
#302203698,7qRawB5qFc9VMaeCHFDRSg,posts,calls,checks,returned,won,0,TRUE,0,8,87,32,0.367816092,36,0.413793103,56,0.643678161,4,0.760717614
#302203698,giyaeGLs57Tb7W9Ci0jVzA,posts,folds,0,0,0,0,FALSE,1,40,266,223,0.838345865,39,0.146616541,49,0.184210526,0,0.027052428
#302203698,V1tBWCstw/IRehRmisMDJg,0,folds,0,0,0,0,FALSE,1,28,181,153,0.845303867,25,0.138121547,33,0.182320442,0,0.026131103
#302203698,7EauquU9tkwxJjOF+mfJ5w,0,folds,0,0,0,0,FALSE,1,7,95,69,0.726315789,23,0.242105263,27,0.284210526,1,0.185277383
#302203698,Kozh8nvK/Iywsrh5nDTREA,0,folds,0,0,0,0,FALSE,1,21,56,50,0.892857143,5,0.089285714,7,0.125,0,0.016891892
#302203859,7qRawB5qFc9VMaeCHFDRSg,0,calls,folds,0,0,0,FALSE,0,8,87,32,0.367816092,36,0.413793103,56,0.643678161,4,0.760717614
#302203859,giyaeGLs57Tb7W9Ci0jVzA,posts,folds,0,0,0,0,FALSE,1,40,266,223,0.838345865,39,0.146616541,49,0.184210526,0,0.027052428
#302203859,V1tBWCstw/IRehRmisMDJg,posts,folds,0,0,0,0,FALSE,1,28,181,153,0.845303867,25,0.138121547,33,0.182320442,0,0.026131103
#302203859,7EauquU9tkwxJjOF+mfJ5w,0,folds,0,0,0,0,FALSE,1,7,95,69,0.726315789,23,0.242105263,27,0.284210526,1,0.185277383
#302203859,Kozh8nvK/Iywsrh5nDTREA,0,folds,0,0,0,0,FALSE,1,21,56,50,0.892857143,5,0.089285714,7,0.125,0,0.016891892
#302203859,Tnv2SPrC54RwcR46vkb9IQ,0,raises,returned,won,0,0,TRUE,1,27,149,111,0.744966443,29,0.194630872,39,0.261744966,1,0.168465445
#302203992,giyaeGLs57Tb7W9Ci0jVzA,0,folds,0,0,0,0,FALSE,1,40,266,223,0.838345865,39,0.146616541,49,0.184210526,0,0.027052428
#302203992,V1tBWCstw/IRehRmisMDJg,posts,folds,0,0,0,0,FALSE,1,28,181,153,0.845303867,25,0.138121547,33,0.182320442,0,0.026131103
#302203992,7EauquU9tkwxJjOF+mfJ5w,posts,checks,folds,0,0,0,FALSE,0,7,95,69,0.726315789,23,0.242105263,27,0.284210526,1,0.185277383
#302203992,Kozh8nvK/Iywsrh5nDTREA,0,calls,calls,calls,bets,won,TRUE,0,21,56,50,0.892857143,5,0.089285714,7,0.125,0,0.016891892
#302203992,Tnv2SPrC54RwcR46vkb9IQ,0,folds,0,0,0,0,FALSE,1,27,149,111,0.744966443,29,0.194630872,39,0.261744966,1,0.168465445
#302203992,7qRawB5qFc9VMaeCHFDRSg,0,calls,bets,bets,calls,mucks,FALSE,0,8,87,32,0.367816092,36,0.413793103,56,0.643678161,4,0.760717614
#302204301,V1tBWCstw/IRehRmisMDJg,0,calls,checks,checks,checks,mucks,FALSE,0,28,181,153,0.845303867,25,0.138121547,33,0.182320442,0,0.026131103
#302204301,7EauquU9tkwxJjOF+mfJ5w,posts,folds,0,0,0,0,FALSE,1,7,95,69,0.726315789,23,0.242105263,27,0.284210526,1,0.185277383
#302204301,Kozh8nvK/Iywsrh5nDTREA,posts,calls,checks,checks,checks,won,TRUE,0,21,56,50,0.892857143,5,0.089285714,7,0.125,0,0.016891892
#302204301,Tnv2SPrC54RwcR46vkb9IQ,0,folds,0,0,0,0,FALSE,1,27,149,111,0.744966443,29,0.194630872,39,0.261744966,1,0.168465445
#302204301,7qRawB5qFc9VMaeCHFDRSg,0,folds,0,0,0,0,FALSE,1,8,87,32,0.367816092,36,0.413793103,56,0.643678161,4,0.760717614
#302204301,giyaeGLs57Tb7W9Ci0jVzA,0,raises,checks,checks,checks,mucks,FALSE,1,40,266,223,0.838345865,39,0.146616541,49,0.184210526,0,0.027052428
#302204513,7EauquU9tkwxJjOF+mfJ5w,0,returned,won,0,0,0,TRUE,0,7,95,69,0.726315789,23,0.242105263,27,0.284210526,1,0.185277383
#302204513,Kozh8nvK/Iywsrh5nDTREA,posts,folds,0,0,0,0,FALSE,1,21,56,50,0.892857143,5,0.089285714,7,0.125,0,0.016891892
#302204513,Tnv2SPrC54RwcR46vkb9IQ,posts,folds,0,0,0,0,FALSE,1,27,149,111,0.744966443,29,0.194630872,39,0.261744966,1,0.168465445
#302204513,7qRawB5qFc9VMaeCHFDRSg,0,folds,0,0,0,0,FALSE,1,8,87,32,0.367816092,36,0.413793103,56,0.643678161,4,0.760717614
#302204513,giyaeGLs57Tb7W9Ci0jVzA,0,folds,0,0,0,0,FALSE,1,40,266,223,0.838345865,39,0.146616541,49,0.184210526,0,0.027052428
#302204513,V1tBWCstw/IRehRmisMDJg,0,folds,0,0,0,0,FALSE,1,28,181,153,0.845303867,25,0.138121547,33,0.182320442,0,0.026131103
#302204822,dUUu0M840I7q3HgPhiQN1A,posts,returned,won,0,0,0,TRUE,0,36,29,12,0.413793103,19,0.655172414,15,0.517241379,4,0.923811743
#302204822,39PFzEEMOSztLWZs+XoVYw,posts,folds,0,0,0,0,FALSE,1,3,29,17,0.586206897,10,0.344827586,12,0.413793103,2,0.377446412
#302204859,39PFzEEMOSztLWZs+XoVYw,posts,folds,0,0,0,0,FALSE,1,3,29,17,0.586206897,10,0.344827586,12,0.413793103,2,0.377446412
#302204859,dUUu0M840I7q3HgPhiQN1A,posts,0,won,0,0,0,TRUE,0,36,29,12,0.413793103,19,0.655172414,15,0.517241379,4,0.923811743
#302204907,dUUu0M840I7q3HgPhiQN1A,posts,returned,won,0,0,0,TRUE,0,36,29,12,0.413793103,19,0.655172414,15,0.517241379,4,0.923811743
#302204907,39PFzEEMOSztLWZs+XoVYw,posts,folds,0,0,0,0,FALSE,1,3,29,17,0.586206897,10,0.344827586,12,0.413793103,2,0.377446412
#302204938,39PFzEEMOSztLWZs+XoVYw,posts,folds,0,0,0,0,FALSE,1,3,29,17,0.586206897,10,0.344827586,12,0.413793103,2,0.377446412
#302204938,dUUu0M840I7q3HgPhiQN1A,posts,0,won,0,0,0,TRUE,0,36,29,12,0.413793103,19,0.655172414,15,0.517241379,4,0.923811743
#302204969,dUUu0M840I7q3HgPhiQN1A,posts,returned,won,0,0,0,TRUE,0,36,29,12,0.413793103,19,0.655172414,15,0.517241379,4,0.923811743
#302204969,39PFzEEMOSztLWZs+XoVYw,posts,folds,0,0,0,0,FALSE,1,3,29,17,0.586206897,10,0.344827586,12,0.413793103,2,0.377446412
#302204995,39PFzEEMOSztLWZs+XoVYw,posts,returned,won,0,0,0,TRUE,0,3,29,17,0.586206897,10,0.344827586,12,0.413793103,2,0.377446412
#302204995,dUUu0M840I7q3HgPhiQN1A,posts,folds,0,0,0,0,FALSE,1,36,29,12,0.413793103,19,0.655172414,15,0.517241379,4,0.923811743
#302205022,dUUu0M840I7q3HgPhiQN1A,posts,calls,calls,folds,0,0,FALSE,0,36,29,12,0.413793103,19,0.655172414,15,0.517241379,4,0.923811743
#302205022,39PFzEEMOSztLWZs+XoVYw,posts,raises,bets,returned,won,0,TRUE,1,3,29,17,0.586206897,10,0.344827586,12,0.413793103,2,0.377446412
#302205144,39PFzEEMOSztLWZs+XoVYw,posts,folds,0,0,0,0,FALSE,1,3,29,17,0.586206897,10,0.344827586,12,0.413793103,2,0.377446412
#302205144,dUUu0M840I7q3HgPhiQN1A,posts,0,won,0,0,0,TRUE,0,36,29,12,0.413793103,19,0.655172414,15,0.517241379,4,0.923811743
#302205169,dUUu0M840I7q3HgPhiQN1A,posts,returned,won,0,0,0,TRUE,0,36,29,12,0.413793103,19,0.655172414,15,0.517241379,4,0.923811743
#302205169,39PFzEEMOSztLWZs+XoVYw,posts,folds,0,0,0,0,FALSE,1,3,29,17,0.586206897,10,0.344827586,12,0.413793103,2,0.377446412
#302205206,39PFzEEMOSztLWZs+XoVYw,posts,folds,0,0,0,0,FALSE,1,3,29,17,0.586206897,10,0.344827586,12,0.413793103,2,0.377446412
#302205206,dUUu0M840I7q3HgPhiQN1A,posts,0,won,0,0,0,TRUE,0,36,29,12,0.413793103,19,0.655172414,15,0.517241379,4,0.923811743
#302205253,dUUu0M840I7q3HgPhiQN1A,posts,returned,won,0,0,0,TRUE,0,36,29,12,0.413793103,19,0.655172414,15,0.517241379,4,0.923811743
#302205253,39PFzEEMOSztLWZs+XoVYw,posts,folds,0,0,0,0,FALSE,1,3,29,17,0.586206897,10,0.344827586,12,0.413793103,2,0.377446412
#302205294,39PFzEEMOSztLWZs+XoVYw,posts,folds,0,0,0,0,FALSE,1,3,29,17,0.586206897,10,0.344827586,12,0.413793103,2,0.377446412
#302205294,dUUu0M840I7q3HgPhiQN1A,posts,0,won,0,0,0,TRUE,0,36,29,12,0.413793103,19,0.655172414,15,0.517241379,4,0.923811743
#302205319,dUUu0M840I7q3HgPhiQN1A,posts,returned,won,0,0,0,TRUE,0,36,29,12,0.413793103,19,0.655172414,15,0.517241379,4,0.923811743
#302205319,39PFzEEMOSztLWZs+XoVYw,posts,folds,0,0,0,0,FALSE,1,3,29,17,0.586206897,10,0.344827586,12,0.413793103,2,0.377446412
#302205350,39PFzEEMOSztLWZs+XoVYw,posts,folds,0,0,0,0,FALSE,1,3,29,17,0.586206897,10,0.344827586,12,0.413793103,2,0.377446412
#302205350,dUUu0M840I7q3HgPhiQN1A,posts,0,won,0,0,0,TRUE,0,36,29,12,0.413793103,19,0.655172414,15,0.517241379,4,0.923811743
#302205373,dUUu0M840I7q3HgPhiQN1A,posts,folds,0,0,0,0,FALSE,1,36,29,12,0.413793103,19,0.655172414,15,0.517241379,4,0.923811743
#302205373,39PFzEEMOSztLWZs+XoVYw,posts,returned,won,0,0,0,TRUE,0,3,29,17,0.586206897,10,0.344827586,12,0.413793103,2,0.377446412
#302205426,39PFzEEMOSztLWZs+XoVYw,posts,folds,0,0,0,0,FALSE,1,3,29,17,0.586206897,10,0.344827586,12,0.413793103,2,0.377446412
#302205426,dUUu0M840I7q3HgPhiQN1A,posts,0,won,0,0,0,TRUE,0,36,29,12,0.413793103,19,0.655172414,15,0.517241379,4,0.923811743
#302205460,dUUu0M840I7q3HgPhiQN1A,posts,returned,won,0,0,0,TRUE,0,36,29,12,0.413793103,19,0.655172414,15,0.517241379,4,0.923811743
#302205460,39PFzEEMOSztLWZs+XoVYw,posts,folds,0,0,0,0,FALSE,1,3,29,17,0.586206897,10,0.344827586,12,0.413793103,2,0.377446412
#302205485,39PFzEEMOSztLWZs+XoVYw,posts,calls,folds,0,0,0,FALSE,0,3,29,17,0.586206897,10,0.344827586,12,0.413793103,2,0.377446412
#302205485,dUUu0M840I7q3HgPhiQN1A,posts,raises,returned,won,0,0,TRUE,1,36,29,12,0.413793103,19,0.655172414,15,0.517241379,4,0.923811743
#302205565,dUUu0M840I7q3HgPhiQN1A,posts,folds,0,0,0,0,FALSE,1,36,29,12,0.413793103,19,0.655172414,15,0.517241379,4,0.923811743
#302205565,39PFzEEMOSztLWZs+XoVYw,posts,0,won,0,0,0,TRUE,0,3,29,17,0.586206897,10,0.344827586,12,0.413793103,2,0.377446412
#302205585,39PFzEEMOSztLWZs+XoVYw,posts,returned,won,0,0,0,TRUE,0,3,29,17,0.586206897,10,0.344827586,12,0.413793103,2,0.377446412
#302205585,dUUu0M840I7q3HgPhiQN1A,posts,folds,0,0,0,0,FALSE,1,36,29,12,0.413793103,19,0.655172414,15,0.517241379,4,0.923811743
#302205614,dUUu0M840I7q3HgPhiQN1A,posts,raises,bets,checks,folds,0,FALSE,1,36,29,12,0.413793103,19,0.655172414,15,0.517241379,4,0.923811743
#302205614,39PFzEEMOSztLWZs+XoVYw,posts,calls,calls,checks,returned,won,TRUE,0,3,29,17,0.586206897,10,0.344827586,12,0.413793103,2,0.377446412
#302205728,39PFzEEMOSztLWZs+XoVYw,posts,returned,won,0,0,0,TRUE,0,3,29,17,0.586206897,10,0.344827586,12,0.413793103,2,0.377446412
#302205728,dUUu0M840I7q3HgPhiQN1A,posts,folds,0,0,0,0,FALSE,1,36,29,12,0.413793103,19,0.655172414,15,0.517241379,4,0.923811743
#302205765,dUUu0M840I7q3HgPhiQN1A,posts,raises,bets,returned,won,0,TRUE,1,36,29,12,0.413793103,19,0.655172414,15,0.517241379,4,0.923811743
#302205765,39PFzEEMOSztLWZs+XoVYw,posts,calls,calls,folds,0,0,FALSE,0,3,29,17,0.586206897,10,0.344827586,12,0.413793103,2,0.377446412
#302205909,39PFzEEMOSztLWZs+XoVYw,posts,folds,0,0,0,0,FALSE,1,3,29,17,0.586206897,10,0.344827586,12,0.413793103,2,0.377446412
#302205909,dUUu0M840I7q3HgPhiQN1A,posts,0,won,0,0,0,TRUE,0,36,29,12,0.413793103,19,0.655172414,15,0.517241379,4,0.923811743
#302205934,dUUu0M840I7q3HgPhiQN1A,posts,raises,bets,checks,calls,won,TRUE,1,36,29,12,0.413793103,19,0.655172414,15,0.517241379,4,0.923811743
#302205934,39PFzEEMOSztLWZs+XoVYw,posts,calls,calls,checks,bets,shows,FALSE,0,3,29,17,0.586206897,10,0.344827586,12,0.413793103,2,0.377446412
#302206079,39PFzEEMOSztLWZs+XoVYw,posts,calls,calls,checks,calls,won,TRUE,0,3,29,17,0.586206897,10,0.344827586,12,0.413793103,2,0.377446412
#302206079,dUUu0M840I7q3HgPhiQN1A,posts,raises,bets,checks,raises,shows,FALSE,1,36,29,12,0.413793103,19,0.655172414,15,0.517241379,4,0.923811743
#302206313,dUUu0M840I7q3HgPhiQN1A,posts,raises,bets,checks,checks,mucks,FALSE,1,36,29,12,0.413793103,19,0.655172414,15,0.517241379,4,0.923811743
#302206313,39PFzEEMOSztLWZs+XoVYw,posts,calls,calls,checks,checks,won,TRUE,0,3,29,17,0.586206897,10,0.344827586,12,0.413793103,2,0.377446412
#302206456,39PFzEEMOSztLWZs+XoVYw,posts,folds,0,0,0,0,FALSE,1,3,29,17,0.586206897,10,0.344827586,12,0.413793103,2,0.377446412
#302206456,dUUu0M840I7q3HgPhiQN1A,posts,0,won,0,0,0,TRUE,0,36,29,12,0.413793103,19,0.655172414,15,0.517241379,4,0.923811743
#302206484,dUUu0M840I7q3HgPhiQN1A,posts,raises,calls,folds,0,0,FALSE,1,36,29,12,0.413793103,19,0.655172414,15,0.517241379,4,0.923811743
#302206484,39PFzEEMOSztLWZs+XoVYw,posts,calls,raises,returned,won,0,TRUE,0,3,29,17,0.586206897,10,0.344827586,12,0.413793103,2,0.377446412
#302207034,giyaeGLs57Tb7W9Ci0jVzA,0,calls,folds,0,0,0,FALSE,0,40,266,223,0.838345865,39,0.146616541,49,0.184210526,0,0.027052428
#302207034,V1tBWCstw/IRehRmisMDJg,posts,calls,returned,won,0,0,TRUE,0,28,181,153,0.845303867,25,0.138121547,33,0.182320442,0,0.026131103
#302207034,7EauquU9tkwxJjOF+mfJ5w,posts,folds,0,0,0,0,FALSE,1,7,95,69,0.726315789,23,0.242105263,27,0.284210526,1,0.185277383
#302207034,Kozh8nvK/Iywsrh5nDTREA,0,folds,0,0,0,0,FALSE,1,21,56,50,0.892857143,5,0.089285714,7,0.125,0,0.016891892
#302207034,Tnv2SPrC54RwcR46vkb9IQ,0,raises,folds,0,0,0,FALSE,1,27,149,111,0.744966443,29,0.194630872,39,0.261744966,1,0.168465445
#302207034,7qRawB5qFc9VMaeCHFDRSg,0,folds,0,0,0,0,FALSE,1,8,87,32,0.367816092,36,0.413793103,56,0.643678161,4,0.760717614
#302207255,V1tBWCstw/IRehRmisMDJg,0,folds,0,0,0,0,FALSE,1,28,181,153,0.845303867,25,0.138121547,33,0.182320442,0,0.026131103
#302207255,7EauquU9tkwxJjOF+mfJ5w,posts,folds,0,0,0,0,FALSE,1,7,95,69,0.726315789,23,0.242105263,27,0.284210526,1,0.185277383
#302207255,Kozh8nvK/Iywsrh5nDTREA,posts,folds,0,0,0,0,FALSE,1,21,56,50,0.892857143,5,0.089285714,7,0.125,0,0.016891892
#302207255,Tnv2SPrC54RwcR46vkb9IQ,0,returned,won,0,0,0,TRUE,0,27,149,111,0.744966443,29,0.194630872,39,0.261744966,1,0.168465445
